timestamp,market_id,market_name,bet_id,bet_name,last_trade_price,buy_yes_price,buy_no_price,sell_yes_price,sell_no_price,volume
2024-11-03T10:56:55.079651+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.5,0.51,0.49,0.5,N/A
2024-11-03T10:57:55.279365+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.57,0.57,0.44,0.56,0.43,N/A
2024-11-03T10:57:55.279365+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.5,0.51,0.49,0.5,N/A
2024-11-03T10:58:55.451153+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.57,0.57,0.44,0.56,0.43,N/A
2024-11-03T10:58:55.451153+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.5,0.51,0.49,0.5,N/A
2024-11-03T10:59:55.633717+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.57,0.57,0.44,0.56,0.43,N/A
2024-11-03T10:59:55.633717+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.5,0.51,0.49,0.5,N/A
2024-11-03T11:00:55.817643+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.57,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:00:55.817643+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.5,0.51,0.49,0.5,N/A
2024-11-03T11:01:56.035681+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:01:56.035681+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.5,0.51,0.49,0.5,N/A
2024-11-03T11:02:56.250860+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:02:56.250860+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.5,0.51,0.49,0.5,N/A
2024-11-03T11:03:56.440947+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:03:56.440947+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.5,0.51,0.49,0.5,N/A
2024-11-03T11:04:56.630767+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:04:56.630767+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.5,0.51,0.49,0.5,N/A
2024-11-03T11:05:56.812963+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:05:56.812963+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.5,0.51,0.49,0.5,N/A
2024-11-03T11:06:57.239329+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:06:57.239329+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.5,0.51,0.49,0.5,N/A
2024-11-03T11:07:57.659669+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:07:57.659669+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:08:57.857223+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:08:57.857223+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:09:58.065207+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:09:58.065207+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:10:58.228887+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-03T11:10:58.228887+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:11:58.410730+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-03T11:11:58.410730+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:12:58.621944+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-03T11:12:58.621944+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:13:58.807779+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:13:58.807779+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:14:58.988857+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:14:58.988857+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:15:59.157069+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:15:59.157069+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:16:59.335743+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:16:59.335743+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:17:59.512983+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:17:59.512983+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:18:59.691311+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:18:59.691311+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:19:59.895726+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:19:59.895726+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:21:00.078029+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:21:00.078029+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:22:00.249852+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:22:00.249852+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:23:00.445216+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:23:00.445216+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:24:00.614739+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:24:00.614739+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:25:00.800077+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:25:00.800077+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:26:00.990669+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:26:00.990669+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:27:01.183752+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:27:01.183752+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:28:01.356076+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:28:01.356076+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:29:01.565263+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:29:01.565263+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:30:01.837138+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:30:01.837138+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:31:02.054078+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:31:02.054078+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:32:02.247218+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:32:02.247218+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:33:02.662356+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:33:02.662356+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:34:02.840041+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:34:02.840041+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:35:03.046248+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:35:03.046248+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:36:03.240297+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.57,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:36:03.240297+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:37:03.416066+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.57,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:37:03.416066+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:38:03.673916+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:38:03.673916+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:39:03.867241+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:39:03.867241+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:40:04.054144+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:40:04.054144+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:41:04.234135+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:41:04.234135+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:42:04.400215+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:42:04.400215+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:43:04.585691+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:43:04.585691+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:44:04.771538+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:44:04.771538+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:45:05.007450+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:45:05.007450+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:46:05.186420+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:46:05.186420+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:47:05.374733+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:47:05.374733+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:48:05.551685+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:48:05.551685+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:49:05.751923+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:49:05.751923+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:50:05.944631+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:50:05.944631+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:51:06.127120+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:51:06.127120+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:52:06.306557+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.57,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:52:06.306557+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:53:06.490855+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.57,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:53:06.490855+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:54:06.931165+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.57,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:54:06.931165+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:55:07.112030+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:55:07.112030+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:56:07.334334+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:56:07.334334+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:57:07.537240+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:57:07.537240+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:58:07.773959+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:58:07.773959+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T11:59:07.945222+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T11:59:07.945222+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T12:00:08.154081+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T12:00:08.154081+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T12:01:08.354213+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T12:01:08.354213+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T12:02:08.568332+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T12:02:08.568332+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T12:03:08.756057+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T12:03:08.756057+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T12:04:08.953959+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T12:04:08.953959+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T12:05:09.139101+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T12:05:09.139101+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T12:06:09.322200+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T12:06:09.322200+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T12:07:09.495550+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T12:07:09.495550+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T12:08:09.914267+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T12:08:09.914267+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T12:09:10.095303+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T12:09:10.095303+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T12:10:10.271436+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T12:10:10.271436+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T12:11:10.460388+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T12:11:10.460388+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T12:12:10.650423+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T12:12:10.650423+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T12:13:11.070667+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T12:13:11.070667+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T12:14:11.262827+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T12:14:11.262827+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T12:15:11.453458+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T12:15:11.453458+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T12:16:11.645132+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T12:16:11.645132+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T12:17:11.852150+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T12:17:11.852150+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T12:18:12.045429+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.57,0.57,0.44,0.56,0.43,N/A
2024-11-03T12:18:12.045429+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T12:19:12.468983+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.57,0.57,0.44,0.56,0.43,N/A
2024-11-03T12:19:12.468983+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T12:20:12.676070+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.57,0.57,0.44,0.56,0.43,N/A
2024-11-03T12:20:12.676070+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.49,0.52,0.48,0.51,N/A
2024-11-03T12:21:12.884219+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T12:21:12.884219+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.49,0.52,0.48,0.51,N/A
2024-11-03T12:22:13.073492+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T12:22:13.073492+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.49,0.52,0.48,0.51,N/A
2024-11-03T12:23:13.256562+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T12:23:13.256562+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.49,0.52,0.48,0.51,N/A
2024-11-03T12:24:13.694642+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T12:24:13.694642+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T12:25:13.893746+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T12:25:13.893746+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T12:26:14.116775+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T12:26:14.116775+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T12:27:14.283459+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T12:27:14.283459+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T12:28:14.474682+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.57,0.57,0.44,0.56,0.43,N/A
2024-11-03T12:28:14.474682+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T12:29:14.923502+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.57,0.57,0.44,0.56,0.43,N/A
2024-11-03T12:29:14.923502+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-03T12:30:15.126582+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.56,0.57,0.44,0.56,0.43,N/A
2024-11-03T12:30:15.126582+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.49,0.52,0.48,0.51,N/A
2024-11-03T12:31:15.324345+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.57,0.57,0.44,0.56,0.43,N/A
2024-11-03T12:31:15.324345+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.49,0.49,0.52,0.48,0.51,N/A
